Date,Product Category,Units Sold,Revenue,Region,Customer Age,Customer Gender,Timestamp
2023-10-04,Home & Kitchen,97,10988.736241851859,East,32.0,Female,2023-10-04 07:03:40
2023-10-13,Electronics,16,1563.683309453977,East,62.0,Male,2023-10-13 00:54:27
2023-04-07,Home & Kitchen,35,4498.521614619533,South,21.0,Female,2023-04-07 23:04:31
2023-10-11,Books,62,17384.722823966156,East,53.0,Female,2023-10-11 04:40:23
2023-11-13,Home & Kitchen,81,37733.59967454767,East,22.0,Female,2023-11-13 07:11:20
2023-10-31,Sports,4,1164.8079178999049,East,20.0,Male,2023-10-31 10:31:14
2023-05-27,Clothing,68,8792.836120505952,South,29.0,Female,2023-05-27 13:28:05
2023-01-04,Clothing,51,11516.903359878339,East,37.0,Male,2023-01-04 16:32:34
2023-02-04,Electronics,89,17915.34974717637,West,61.0,Female,2023-02-04 15:14:37
2023-07-11,Electronics,33,1083.0283276756106,South,37.0,Female,2023-07-11 19:55:02
2023-02-18,Books,78,20296.73145078062,West,56.0,Female,2023-02-18 10:20:58
2023-01-17,Books,24,1721.835106812004,North,56.0,Female,2023-01-17 20:13:02
2023-06-21,Sports,75,31702.468546582408,South,18.0,Male,2023-06-21 06:45:02
2023-08-08,Electronics,25,,West,61.0,Male,2023-08-08 03:57:34
2023-06-07,Electronics,28,11868.000941510396,South,20.0,Male,2023-06-07 17:59:39
2023-02-15,Books,7,3349.2332777066813,East,64.0,Male,2023-02-15 10:52:34
2023-01-06,Books,36,16997.841448834875,South,26.0,Female,2023-01-06 02:38:25
2023-04-09,Books,10,592.1037381070133,North,37.0,Male,2023-04-09 15:07:11
2023-08-21,Clothing,36,17026.573142142122,West,26.0,Female,2023-08-21 11:54:43
2023-02-06,Home & Kitchen,95,37992.032522601694,South,48.0,Male,2023-02-06 06:39:19
2023-10-07,Home & Kitchen,83,32457.355140956373,East,63.0,Male,2023-10-07 00:22:35
2023-12-15,Electronics,18,974.9337251653071,West,45.0,Female,2023-12-15 14:28:37
2023-10-29,Clothing,6,587.7732247137815,West,,Female,2023-10-29 23:00:50
2023-06-30,Books,92,44880.365166557756,West,57.0,Female,2023-06-30 07:59:44
2023-04-05,Electronics,7,801.8596390426598,North,,Male,2023-04-05 16:45:04
2023-04-09,Clothing,12,1114.0335813843158,East,61.0,Male,2023-04-09 12:30:33
2023-07-07,Sports,41,7689.644019873209,East,19.0,Female,2023-07-07 04:21:02
2023-04-26,Clothing,63,28825.305817902063,West,20.0,Male,2023-04-26 03:31:52
2023-07-10,Electronics,98,23846.8101199858,South,31.0,Female,2023-07-10 09:40:32
2023-09-10,Home & Kitchen,25,11527.150558841311,West,34.0,Female,2023-09-10 17:46:43
2023-06-10,Books,81,14079.906194680703,East,52.0,Female,2023-06-10 07:49:11
2023-09-13,Sports,53,6412.948916545172,North,21.0,,2023-09-13 06:33:12
2023-11-19,Clothing,33,8337.432653121245,North,64.0,Female,2023-11-19 05:52:05
2023-05-08,Electronics,87,27107.779831864307,West,47.0,Female,2023-05-08 00:32:43
2023-01-18,Electronics,73,14733.9191804069,North,56.0,Female,2023-01-18 12:50:31
2023-10-08,Books,6,1077.3296982079235,North,68.0,,2023-10-08 03:42:45
2023-08-11,Electronics,62,7244.6410714112335,South,31.0,Male,2023-08-11 04:10:47
2023-02-23,Electronics,66,9553.71881961209,North,65.0,,2023-02-23 02:31:04
2023-02-27,Books,9,3058.4502175016464,South,44.0,Male,2023-02-27 01:48:10
2023-11-19,Sports,67,12812.948272687046,West,,Male,2023-11-19 23:49:50
2023-12-26,Home & Kitchen,16,785.2952070928634,East,37.0,Male,2023-12-26 05:36:17
2023-06-23,Home & Kitchen,89,6914.956555830035,East,,Male,2023-06-23 11:36:20
2023-10-07,Clothing,88,16936.990603424696,South,66.0,Male,2023-10-07 13:49:47
2023-04-24,Sports,93,43059.57572816707,East,41.0,Male,2023-04-24 23:40:05
2023-10-15,Clothing,55,10764.86555135917,West,27.0,Male,2023-10-15 03:31:31
2023-12-08,Home & Kitchen,40,1588.5847180528353,East,24.0,Female,2023-12-08 07:53:39
2023-05-31,Books,26,5585.2468453914025,North,69.0,Male,2023-05-31 07:44:37
2023-05-07,Electronics,38,12833.383599538289,West,34.0,Female,2023-05-07 22:39:39
2023-06-04,Home & Kitchen,35,10530.17371436199,West,,Female,2023-06-04 20:08:29
2023-09-30,Sports,87,12755.370286516461,East,61.0,Male,2023-09-30 05:26:08
2023-04-14,Home & Kitchen,68,23607.122915982487,East,28.0,Female,2023-04-14 10:33:55
2023-10-26,Sports,59,18821.35064844676,South,59.0,Female,2023-10-26 21:35:47
2023-09-03,Sports,14,1321.1065661667246,North,,Female,2023-09-03 06:00:37
2023-06-25,Sports,47,4204.199432176682,East,39.0,Female,2023-06-25 02:16:28
2023-02-08,Clothing,71,19746.49942514366,East,57.0,Male,2023-02-08 08:25:01
2023-06-19,Books,72,23984.99243617614,South,64.0,Male,2023-06-19 00:32:35
2023-09-04,Home & Kitchen,42,20216.119836424165,East,35.0,Female,2023-09-04 17:40:18
2023-01-26,Books,51,11054.046461987176,North,62.0,Female,2023-01-26 09:11:54
2023-12-21,Electronics,19,7311.584321345514,North,43.0,Female,2023-12-21 11:07:38
2023-11-02,Home & Kitchen,66,4428.280967403113,West,65.0,Male,2023-11-02 20:02:23
2023-01-13,Books,47,20957.695899079354,West,47.0,Female,2023-01-13 17:38:47
2023-11-12,Books,65,20814.47519355305,North,30.0,Male,2023-11-12 12:37:57
2023-11-09,Electronics,42,13365.44421920867,South,21.0,Male,2023-11-09 19:55:24
2023-02-05,Sports,38,,West,60.0,Female,2023-02-05 01:11:25
2023-06-22,Home & Kitchen,13,382.1483570799699,North,44.0,Female,2023-06-22 06:48:47
2023-01-20,Home & Kitchen,44,15563.2434149484,North,68.0,Male,2023-01-20 22:21:28
2023-11-17,Electronics,24,1616.5839574235383,West,57.0,Female,2023-11-17 19:01:11
2023-09-21,Sports,96,6932.675831724194,North,27.0,Female,2023-09-21 21:13:02
2023-05-22,Home & Kitchen,30,3056.252151300679,North,61.0,Female,2023-05-22 17:30:41
2023-05-23,Home & Kitchen,70,4052.7043716883636,North,45.0,Male,2023-05-23 12:26:45
2023-04-02,Home & Kitchen,38,12024.808730412313,North,38.0,Female,2023-04-02 10:03:41
2023-12-20,Sports,97,21027.88842198339,West,69.0,Male,2023-12-20 04:24:13
2023-11-18,Electronics,23,,South,28.0,Female,2023-11-18 16:18:24
2023-10-15,Home & Kitchen,74,16721.573257473367,North,,Male,2023-10-15 09:39:58
2023-08-03,Books,57,24146.83025768103,East,53.0,Male,2023-08-03 10:56:51
2023-12-08,Sports,79,36677.243769239154,South,36.0,Female,2023-12-08 20:02:44
2023-02-20,Clothing,23,5723.856150244286,East,69.0,,2023-02-20 21:46:01
2023-06-02,Electronics,36,10357.521422589834,East,27.0,Female,2023-06-02 13:22:51
2023-07-05,Books,57,7753.594054392651,North,32.0,Female,2023-07-05 01:24:52
2023-03-04,Home & Kitchen,1,261.6641855321884,West,62.0,Female,2023-03-04 02:03:12
2023-07-09,Clothing,72,27113.65973267499,East,62.0,Female,2023-07-09 13:52:10
2023-05-05,Electronics,3,753.4417775745692,East,35.0,Female,2023-05-05 11:29:33
2023-05-30,Sports,14,2212.220099413704,East,24.0,Female,2023-05-30 01:14:02
2023-11-10,Clothing,81,23910.943241358626,North,47.0,Male,2023-11-10 13:06:50
2023-02-27,Clothing,34,16111.289474558173,North,31.0,Male,2023-02-27 21:35:29
2023-12-08,Books,70,,West,54.0,Female,2023-12-08 13:59:34
2023-11-01,Electronics,69,26698.084839922176,North,58.0,,2023-11-01 18:01:10
2023-06-29,Books,51,7412.478720303574,South,47.0,Female,2023-06-29 19:15:50
2023-06-19,Books,29,3722.560597545064,West,44.0,Female,2023-06-19 07:45:05
2023-11-22,Home & Kitchen,99,41667.43907708147,North,66.0,Male,2023-11-22 15:05:35
2023-09-28,Sports,82,8105.336188978872,North,54.0,Male,2023-09-28 12:41:01
2023-02-23,Clothing,48,14723.977952085857,East,65.0,Female,2023-02-23 06:45:03
2023-04-11,Electronics,94,21157.113201431333,North,58.0,Female,2023-04-11 23:56:13
2023-09-21,Sports,79,18905.756148888737,East,34.0,Female,2023-09-21 00:35:48
2023-02-22,Sports,79,18385.375111841102,North,47.0,Female,2023-02-22 01:02:26
2023-03-01,Electronics,16,7215.609150313496,North,35.0,Male,2023-03-01 04:09:29
2023-04-18,Sports,57,,North,20.0,Male,2023-04-18 23:40:21
2023-01-05,Home & Kitchen,97,38181.305892648365,North,45.0,Female,2023-01-05 15:59:32
2023-04-13,Sports,10,4191.562090718889,North,54.0,Male,2023-04-13 05:51:13
2023-07-15,Home & Kitchen,19,8968.186239998993,West,47.0,Male,2023-07-15 11:19:25
2023-09-19,Clothing,67,15528.856520605063,North,38.0,Male,2023-09-19 02:09:48
2023-12-31,Clothing,36,9181.14998488521,North,66.0,Male,2023-12-31 14:22:45
2023-12-16,Books,4,1924.1372614361967,East,37.0,Female,2023-12-16 22:02:09
2023-02-16,Home & Kitchen,75,17598.07648988174,South,39.0,Female,2023-02-16 14:32:16
2023-12-21,Clothing,33,8472.37880802609,South,53.0,Female,2023-12-21 15:43:25
2023-11-07,Sports,28,,West,53.0,Male,2023-11-07 05:41:39
2023-11-04,Electronics,96,,North,38.0,Male,2023-11-04 00:41:51
2023-05-24,Electronics,80,17775.73842905051,South,41.0,Female,2023-05-24 20:21:23
2023-09-26,Home & Kitchen,9,2978.952680836972,East,38.0,,2023-09-26 18:09:51
2023-05-04,Books,75,26105.512215048224,East,24.0,Female,2023-05-04 17:07:25
2023-04-16,Sports,6,79.13542184075195,West,25.0,Female,2023-04-16 11:18:03
2023-06-07,Home & Kitchen,49,19723.277122295614,East,39.0,Male,2023-06-07 21:02:21
2023-05-27,Electronics,91,22866.81223399191,South,39.0,Female,2023-05-27 20:51:04
2023-05-25,Home & Kitchen,76,20152.55725802182,South,47.0,Female,2023-05-25 04:31:12
2023-04-30,Sports,22,10587.59695847656,South,51.0,Female,2023-04-30 03:46:20
2023-11-15,Clothing,48,7170.526451584836,North,46.0,Male,2023-11-15 12:06:18
2023-10-02,Sports,21,8047.398966482441,East,27.0,,2023-10-02 11:18:17
2023-04-02,Clothing,33,9624.13189252062,East,22.0,Female,2023-04-02 07:12:59
2023-02-27,Clothing,81,28624.690939238542,North,66.0,Male,2023-02-27 20:03:43
2023-12-12,Clothing,56,12024.910876874052,South,56.0,Male,2023-12-12 10:30:15
2023-08-17,Home & Kitchen,29,4257.539128682254,East,,Female,2023-08-17 11:30:10
2023-04-27,Electronics,53,14712.890983021227,South,55.0,Female,2023-04-27 04:56:42
2023-11-14,Home & Kitchen,40,7748.8464685118815,North,27.0,Male,2023-11-14 05:21:57
2023-10-06,Electronics,74,8822.759344363614,South,26.0,Female,2023-10-06 12:04:09
2023-05-07,Sports,18,7582.062826363385,West,49.0,Male,2023-05-07 21:22:09
2023-05-09,Books,47,11428.401632879737,North,22.0,Male,2023-05-09 00:20:58
2023-02-27,Sports,13,5527.401271386028,South,52.0,Male,2023-02-27 03:15:15
2023-05-02,Home & Kitchen,27,6541.437834740816,North,28.0,Male,2023-05-02 00:52:00
2023-01-01,Home & Kitchen,62,17535.514056502958,East,59.0,Female,2023-01-01 20:00:48
2023-08-27,Electronics,74,36828.861550044,West,33.0,Female,2023-08-27 11:29:24
2023-10-17,Home & Kitchen,96,45718.75813413391,North,44.0,Female,2023-10-17 04:17:48
2023-04-06,Clothing,45,6440.761648204938,South,37.0,Female,2023-04-06 15:33:32
2023-05-06,Home & Kitchen,3,1306.9234180803562,East,68.0,,2023-05-06 16:21:06
2023-04-28,Electronics,22,4428.549554255743,South,18.0,Male,2023-04-28 14:28:18
2023-02-17,Electronics,27,1212.6208025544963,South,43.0,Male,2023-02-17 22:03:21
2023-03-30,Clothing,55,16067.298349544539,North,28.0,Male,2023-03-30 01:36:47
2023-08-25,Electronics,67,32746.612545882548,North,32.0,Female,2023-08-25 09:25:07
2023-09-29,Books,33,16084.652318875462,South,56.0,Male,2023-09-29 14:53:18
2023-07-08,Sports,2,143.93607059921868,North,57.0,Male,2023-07-08 18:39:57
2023-07-11,Home & Kitchen,75,29092.94749820598,South,65.0,Female,2023-07-11 09:33:10
2023-03-10,Books,46,18555.856817399675,North,35.0,Female,2023-03-10 06:42:12
2023-10-05,Home & Kitchen,74,14110.685879322093,West,41.0,Male,2023-10-05 15:30:08
2023-12-15,Books,33,10979.484079817581,North,45.0,Male,2023-12-15 10:17:46
2023-09-04,Home & Kitchen,58,14453.492372638642,South,42.0,Female,2023-09-04 17:01:03
2023-03-17,Clothing,7,851.6733251450486,East,40.0,Female,2023-03-17 04:44:42
2023-06-03,Electronics,15,5745.292467003659,North,28.0,Female,2023-06-03 16:35:23
2023-05-24,Electronics,26,3607.469497530143,West,50.0,Male,2023-05-24 13:17:31
2023-03-27,Clothing,11,1945.013388894543,West,33.0,Male,2023-03-27 08:28:24
2023-07-04,Books,38,3918.142699525885,West,,Male,2023-07-04 12:26:13
2023-10-12,Sports,27,9785.959349124558,West,40.0,Female,2023-10-12 17:24:11
2023-08-08,Books,7,1643.4235046388872,South,23.0,Female,2023-08-08 13:59:35
2023-03-10,Electronics,1,227.25289487107727,West,60.0,Female,2023-03-10 03:45:11
2023-02-16,Sports,74,22661.44955343186,East,41.0,Male,2023-02-16 08:29:44
2023-04-04,Home & Kitchen,21,1828.2408721751008,North,55.0,Male,2023-04-04 06:28:36
2023-08-26,Sports,79,35557.53706741315,West,59.0,Female,2023-08-26 13:39:51
2023-07-23,Books,30,7137.101656668185,North,23.0,Female,2023-07-23 04:15:03
2023-08-06,Clothing,94,17822.227110894295,South,27.0,Female,2023-08-06 06:29:48
2023-12-07,Home & Kitchen,8,576.6271869083544,North,39.0,,2023-12-07 20:55:41
2023-02-08,Books,88,8122.185292322903,South,40.0,Male,2023-02-08 20:53:29
2023-04-10,Home & Kitchen,83,38261.053966876694,South,22.0,Female,2023-04-10 14:33:11
2023-10-16,Sports,3,701.2270390975917,North,45.0,Female,2023-10-16 20:27:06
2023-09-11,Electronics,55,20012.85662673208,West,26.0,Male,2023-09-11 02:48:07
2023-08-10,Books,15,741.7951920402188,East,56.0,Female,2023-08-10 03:46:01
2023-12-23,Clothing,36,11710.714558391175,North,66.0,Female,2023-12-23 09:14:10
2023-01-23,Sports,6,2769.2664254720185,East,61.0,Female,2023-01-23 03:31:47
2023-09-07,Books,42,6593.247819141087,North,45.0,Male,2023-09-07 01:33:40
2023-01-10,Clothing,50,14688.942267479262,East,42.0,Male,2023-01-10 17:35:16
2023-09-03,Books,18,8472.732500065802,North,,Male,2023-09-03 00:04:52
2023-11-21,Sports,83,30084.84826323797,East,55.0,Male,2023-11-21 16:20:01
2023-04-10,Books,50,2026.974808409894,East,44.0,Male,2023-04-10 10:12:40
2023-10-17,Home & Kitchen,30,5867.436064728451,North,41.0,Male,2023-10-17 21:19:23
2023-06-29,Sports,77,,North,60.0,Male,2023-06-29 07:29:58
2023-08-11,Books,39,16849.779263366217,South,60.0,,2023-08-11 11:31:03
2023-09-07,Electronics,12,3775.3766830772593,East,63.0,Female,2023-09-07 02:58:25
2023-05-27,Books,98,46905.45138692319,North,33.0,Male,2023-05-27 20:25:29
2023-04-06,Home & Kitchen,59,1161.1554767616851,West,19.0,,2023-04-06 01:33:54
2023-09-14,Clothing,76,16515.773653359396,West,19.0,Male,2023-09-14 03:36:36
2023-11-21,Clothing,44,2690.0899861771504,South,22.0,Male,2023-11-21 16:27:55
2023-01-04,Clothing,88,,West,63.0,Male,2023-01-04 22:10:21
2023-01-16,Electronics,4,357.2981737789105,North,38.0,Female,2023-01-16 08:02:52
2023-10-07,Home & Kitchen,36,6159.921926283932,East,27.0,Male,2023-10-07 01:02:32
2023-12-02,Sports,48,19749.042351062126,North,59.0,Female,2023-12-02 19:09:19
2023-09-04,Clothing,14,1242.3973796713465,West,35.0,Male,2023-09-04 19:28:29
2023-09-15,Home & Kitchen,81,19609.754203432352,West,43.0,Female,2023-09-15 12:56:37
2023-06-09,Books,49,22617.211048793237,North,37.0,Male,2023-06-09 14:55:26
2023-12-06,Electronics,67,33459.924020256876,South,58.0,Female,2023-12-06 04:30:57
2023-06-01,Home & Kitchen,87,11554.8308678038,North,53.0,Male,2023-06-01 23:20:15
2023-06-27,Home & Kitchen,77,36068.98708300496,South,66.0,Female,2023-06-27 11:17:51
2023-06-12,Sports,9,1242.7240823325224,West,38.0,Female,2023-06-12 16:26:32
2023-02-02,Home & Kitchen,21,4465.208254541175,East,19.0,Female,2023-02-02 11:40:52
2023-06-28,Sports,72,31693.145039591793,East,63.0,Male,2023-06-28 21:12:08
2023-04-11,Electronics,81,32013.32960444341,North,50.0,Female,2023-04-11 15:47:27
2023-09-25,Electronics,16,6882.702448634084,South,40.0,Male,2023-09-25 06:01:23
2023-11-19,Books,16,6434.012365746893,West,56.0,Male,2023-11-19 14:26:19
2023-03-06,Sports,28,3505.0369887377674,East,48.0,Female,2023-03-06 21:07:26
2023-06-17,Sports,51,14474.289934610748,North,21.0,Female,2023-06-17 02:20:04
2023-11-26,Clothing,56,11131.279711851137,North,58.0,Female,2023-11-26 22:51:16
2023-02-12,Clothing,80,18820.66996317605,West,20.0,Female,2023-02-12 06:41:24
2023-02-13,Books,57,4869.999518313008,West,54.0,Male,2023-02-13 05:53:20
2023-10-12,Electronics,52,8565.757409057345,North,27.0,Female,2023-10-12 15:17:07
2023-01-12,Clothing,46,19791.366116856094,North,59.0,,2023-01-12 13:58:51
2023-04-05,Home & Kitchen,78,35084.68242584919,North,49.0,Male,2023-04-05 10:27:52
2023-10-29,Electronics,38,11741.05042220196,South,53.0,Female,2023-10-29 00:32:00
2023-09-10,Home & Kitchen,84,21348.680298150986,West,66.0,Male,2023-09-10 11:40:46
2023-08-30,Sports,48,17245.989465271545,North,44.0,Female,2023-08-30 16:38:02
2023-02-04,Electronics,41,12641.861796964044,West,66.0,Female,2023-02-04 02:00:06
2023-08-03,Books,98,48216.07380482201,North,36.0,Female,2023-08-03 23:27:26
2023-12-03,Sports,59,6085.466981467117,North,55.0,Female,2023-12-03 05:07:34
2023-03-31,Sports,93,21392.968175052167,North,18.0,Male,2023-03-31 18:27:23
2023-09-21,Home & Kitchen,67,,West,43.0,Female,2023-09-21 05:28:37
2023-04-03,Sports,74,33908.36579228309,North,63.0,Male,2023-04-03 13:17:11
2023-03-31,Clothing,84,21228.476204457904,North,30.0,Male,2023-03-31 03:43:29
2023-04-25,Electronics,66,5019.723124724676,West,52.0,Female,2023-04-25 13:01:38
2023-04-15,Clothing,27,11051.8939099311,North,19.0,Female,2023-04-15 00:38:37
2023-07-15,Home & Kitchen,32,9495.39012437249,East,39.0,Female,2023-07-15 10:43:47
2023-11-10,Home & Kitchen,56,21775.675475123124,East,56.0,Female,2023-11-10 07:53:17
2023-04-24,Electronics,10,2366.365793911892,North,45.0,Female,2023-04-24 22:39:18
2023-03-16,Sports,40,4396.124869961801,South,61.0,Male,2023-03-16 00:55:45
2023-08-05,Books,17,369.8317643044085,West,19.0,Male,2023-08-05 13:42:52
2023-10-04,Home & Kitchen,58,16470.70960042576,North,28.0,Female,2023-10-04 07:45:28
2023-09-06,Electronics,97,8624.52488224195,West,65.0,Female,2023-09-06 04:08:00
2023-06-13,Books,6,610.1833932775951,South,54.0,Male,2023-06-13 00:43:30
2023-12-23,Sports,39,8727.80060759141,South,43.0,Male,2023-12-23 17:37:27
2023-07-11,Home & Kitchen,18,4079.1197877310788,West,45.0,Female,2023-07-11 19:34:09
2023-08-15,Electronics,73,10544.826216658077,South,43.0,Male,2023-08-15 01:02:12
2023-06-26,Electronics,72,5374.215513179967,South,34.0,Female,2023-06-26 08:48:38
2023-04-09,Electronics,89,42099.38950697215,West,20.0,Male,2023-04-09 18:21:50
2023-02-05,Home & Kitchen,95,7077.870669133,South,31.0,Female,2023-02-05 08:34:01
2023-04-06,Books,42,7638.899791091244,East,33.0,Female,2023-04-06 18:55:22
2023-06-01,Electronics,4,637.5412655105946,North,66.0,Female,2023-06-01 08:52:32
2023-05-31,Sports,20,8690.111390193808,East,68.0,Male,2023-05-31 04:54:42
2023-07-09,Electronics,28,5906.0567931259875,East,53.0,Male,2023-07-09 03:11:28
2023-08-12,Books,40,2831.25258499354,North,45.0,Male,2023-08-12 02:17:29
2023-02-06,Home & Kitchen,65,976.813754683178,East,45.0,Male,2023-02-06 15:00:10
2023-09-25,Electronics,44,16005.233450910757,North,69.0,Female,2023-09-25 23:23:27
2023-07-02,Electronics,23,8282.427313239672,North,69.0,Female,2023-07-02 04:58:27
2023-01-13,Sports,57,12238.697939778449,West,42.0,Male,2023-01-13 15:08:54
2023-10-06,Sports,47,3378.8732471928124,North,26.0,Male,2023-10-06 20:11:10
2023-08-05,Electronics,13,2497.3073860884037,North,28.0,Female,2023-08-05 05:13:50
2023-12-21,Electronics,16,4784.678415189522,South,54.0,Female,2023-12-21 10:14:04
2023-12-27,Sports,90,31943.88373368169,South,60.0,Male,2023-12-27 04:06:57
2023-10-13,Books,55,2658.565101103744,East,,Male,2023-10-13 18:53:34
2023-09-30,Clothing,95,26846.112757113307,North,,Male,2023-09-30 18:47:09
2023-03-03,Clothing,65,9444.551898573183,North,19.0,Female,2023-03-03 02:13:44
2023-03-25,Electronics,81,25309.298936334275,West,51.0,Female,2023-03-25 11:56:31
2023-08-05,Sports,16,5241.4185632597255,North,59.0,Female,2023-08-05 02:45:30
2023-12-08,Home & Kitchen,37,,West,30.0,Female,2023-12-08 11:14:51
2023-07-06,Home & Kitchen,52,10976.4410049107,North,22.0,Male,2023-07-06 13:57:26
2023-01-19,Clothing,10,2734.194234663056,South,28.0,Female,2023-01-19 07:25:55
2023-06-26,Books,38,5374.165585800683,South,46.0,Male,2023-06-26 20:43:05
2023-04-10,Clothing,44,6618.169440568947,South,64.0,Female,2023-04-10 05:56:04
2023-08-21,Electronics,95,3092.8725316814243,East,45.0,Male,2023-08-21 05:59:10
2023-03-17,Books,74,11112.859847743839,North,45.0,Male,2023-03-17 17:38:37
2023-09-22,Home & Kitchen,54,2228.907126568808,South,22.0,Female,2023-09-22 08:59:33
2023-10-11,Sports,98,,West,37.0,,2023-10-11 15:39:25
2023-07-25,Sports,51,16110.33825204885,South,54.0,Male,2023-07-25 09:54:23
2023-08-11,Electronics,52,4931.825339026773,North,56.0,Female,2023-08-11 00:26:08
2023-02-21,Clothing,70,4705.086141837494,South,27.0,Male,2023-02-21 23:49:34
2023-12-05,Electronics,92,17605.127731127657,North,49.0,Female,2023-12-05 07:48:27
2023-05-24,Sports,92,14788.741393817369,North,,Female,2023-05-24 12:11:42
2023-03-10,Home & Kitchen,59,8663.255716236836,South,19.0,Female,2023-03-10 10:15:51
